src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,mean_pkt_size,std_pkt_size
192.168.31.160,192.168.31.1,62615,53,17,0.0,1,87,87.0,0.0
192.168.31.160,192.168.31.1,58128,53,17,0.0,1,87,87.0,0.0
192.168.31.160,192.168.31.1,52307,53,17,0.0,1,87,87.0,0.0
192.168.31.1,192.168.31.160,53,58128,17,0.0,1,115,115.0,0.0
192.168.31.1,192.168.31.160,53,52307,17,0.0,1,103,103.0,0.0
192.168.31.160,192.168.31.1,53055,53,17,0.0,1,71,71.0,0.0
192.168.31.160,192.168.31.1,64226,53,17,0.0,1,71,71.0,0.0
192.168.31.160,192.168.31.1,58996,53,17,0.0,1,88,88.0,0.0
192.168.31.160,192.168.31.1,49741,53,17,0.0,1,88,88.0,0.0
192.168.31.160,192.168.31.1,52090,53,17,0.0,1,88,88.0,0.0
192.168.31.1,192.168.31.160,53,60300,17,0.0,1,161,161.0,0.0
192.168.31.1,192.168.31.160,53,62567,17,0.0,1,161,161.0,0.0
192.168.31.1,192.168.31.160,53,50846,17,0.0,1,144,144.0,0.0
192.168.31.1,192.168.31.160,53,62615,17,0.0,1,147,147.0,0.0
192.168.31.160,13.225.103.58,59996,443,6,246.50491309165955,41,5713,139.34146341463415,223.73335716887087
192.168.31.1,192.168.31.160,53,53055,17,0.0,1,131,131.0,0.0
192.168.31.1,192.168.31.160,53,64226,17,0.0,1,87,87.0,0.0
192.168.31.1,192.168.31.160,53,58996,17,0.0,1,148,148.0,0.0
192.168.31.1,192.168.31.160,53,49741,17,0.0,1,148,148.0,0.0
192.168.31.1,192.168.31.160,53,52090,17,0.0,1,104,104.0,0.0
192.168.31.160,216.58.200.162,51932,443,17,1.184248924255371,15,7211,480.73333333333335,525.4769854353493
13.225.103.58,192.168.31.160,443,59996,6,246.43108892440796,65,41503,638.5076923076923,581.171366838677
216.58.200.162,192.168.31.160,443,51932,17,1.2433850765228271,15,5224,348.26666666666665,443.68103658171174
192.168.31.160,192.168.31.1,58387,53,17,0.0,1,73,73.0,0.0
192.168.31.160,192.168.31.1,63778,53,17,0.0,1,73,73.0,0.0
192.168.31.160,192.168.31.1,60630,53,17,0.0,1,73,73.0,0.0
192.168.31.160,192.168.31.1,54183,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,52283,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,56374,53,17,0.0,1,76,76.0,0.0
192.168.31.1,192.168.31.160,53,58387,17,0.0,1,179,179.0,0.0
192.168.31.1,192.168.31.160,53,63778,17,0.0,1,179,179.0,0.0
192.168.31.1,192.168.31.160,53,56374,17,0.0,1,118,118.0,0.0
192.168.31.1,192.168.31.160,53,60630,17,0.0,1,145,145.0,0.0
192.168.31.1,192.168.31.160,53,52283,17,0.0,1,192,192.0,0.0
192.168.31.160,185.167.164.52,59997,443,6,121.01177191734314,19,3657,192.47368421052633,320.62280977744626
192.168.31.160,192.168.31.1,65505,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,65014,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,52774,53,17,0.0,1,74,74.0,0.0
192.168.31.1,192.168.31.160,53,65505,17,0.0,1,139,139.0,0.0
192.168.31.1,192.168.31.160,53,65014,17,0.0,1,174,174.0,0.0
192.168.31.1,192.168.31.160,53,52774,17,0.0,1,176,176.0,0.0
192.168.31.160,49.44.175.35,59998,443,6,246.04051899909973,21,4726,225.04761904761904,395.6438364886706
192.168.31.160,185.167.164.52,59999,443,6,75.82991600036621,11,2442,222.0,376.989751488383
49.44.175.35,192.168.31.160,443,59998,6,245.96048593521118,29,19735,680.5172413793103,605.5068336235386
185.167.164.52,192.168.31.160,443,59997,6,121.11579203605652,21,7477,356.04761904761904,453.40137544590203
192.168.31.160,192.168.31.1,64495,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,62857,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,61356,53,17,0.0,1,80,80.0,0.0
192.168.31.1,192.168.31.160,53,64495,17,0.0,1,173,173.0,0.0
192.168.31.1,192.168.31.160,53,61356,17,0.0,1,96,96.0,0.0
192.168.31.1,192.168.31.160,53,62857,17,0.0,1,108,108.0,0.0
192.168.31.160,192.168.31.1,56669,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,49287,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,58321,53,17,0.0,1,77,77.0,0.0
192.168.31.1,192.168.31.160,53,56669,17,0.0,1,102,102.0,0.0
192.168.31.1,192.168.31.160,53,49287,17,0.0,1,105,105.0,0.0
192.168.31.1,192.168.31.160,53,58321,17,0.0,1,93,93.0,0.0
185.167.164.52,192.168.31.160,443,59999,6,75.79691696166992,13,6357,489.0,507.356800562408
192.168.31.1,192.168.31.160,53,54183,17,0.0,1,192,192.0,0.0
192.168.31.160,192.168.31.1,55636,53,17,0.0,1,72,72.0,0.0
192.168.31.160,192.168.31.1,61437,53,17,0.0,1,72,72.0,0.0
192.168.31.160,192.168.31.1,52169,53,17,0.0,1,72,72.0,0.0
192.168.31.1,192.168.31.160,53,61437,17,0.0,1,150,150.0,0.0
192.168.31.1,192.168.31.160,53,52169,17,0.0,1,342,342.0,0.0
192.168.31.160,103.43.90.117,60000,443,6,11.051321029663086,14,4342,310.14285714285717,415.684264993595
192.168.31.1,192.168.31.160,53,55636,17,0.0,1,137,137.0,0.0
192.168.31.160,192.168.31.1,49746,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,63220,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,49684,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,57303,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,55405,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,59887,53,17,0.0,1,74,74.0,0.0
192.168.31.1,192.168.31.160,53,55405,17,0.0,1,74,74.0,0.0
192.168.31.1,192.168.31.160,53,59887,17,0.0,1,170,170.0,0.0
192.168.31.160,51.89.9.251,60001,443,6,36.677024841308594,18,4141,230.05555555555554,336.4402658260984
192.168.31.1,192.168.31.160,53,63220,17,0.0,1,212,212.0,0.0
192.168.31.1,192.168.31.160,53,49684,17,0.0,1,182,182.0,0.0
192.168.31.1,192.168.31.160,53,57303,17,0.0,1,130,130.0,0.0
192.168.31.1,192.168.31.160,53,49746,17,0.0,1,212,212.0,0.0
192.168.31.160,141.94.172.236,60002,443,6,245.25701212882996,15,3666,244.4,383.52084689101326
192.168.31.160,103.43.90.117,60003,443,6,0.6734371185302734,6,2362,393.6666666666667,500.8265390554121
192.168.31.160,192.168.31.1,62155,53,17,0.0,1,69,69.0,0.0
192.168.31.160,192.168.31.1,63986,53,17,0.0,1,69,69.0,0.0
192.168.31.160,192.168.31.1,55522,53,17,0.0,1,69,69.0,0.0
192.168.31.160,192.168.31.1,53656,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,56368,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,65457,53,17,0.0,1,85,85.0,0.0
192.168.31.160,192.168.31.1,58244,53,17,0.0,1,85,85.0,0.0
192.168.31.160,192.168.31.1,54532,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,60624,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,57344,53,17,0.0,1,75,75.0,0.0
103.43.90.117,192.168.31.160,443,60000,6,11.006736040115356,20,5661,283.05,229.3735980883589
192.168.31.1,192.168.31.160,53,62155,17,0.0,1,131,131.0,0.0
192.168.31.1,192.168.31.160,53,55522,17,0.0,1,85,85.0,0.0
192.168.31.1,192.168.31.160,53,53656,17,0.0,1,173,173.0,0.0
192.168.31.1,192.168.31.160,53,63986,17,0.0,1,131,131.0,0.0
192.168.31.1,192.168.31.160,53,58244,17,0.0,1,117,117.0,0.0
192.168.31.160,34.149.40.38,51508,443,17,3.7838189601898193,12,6297,524.75,531.5234590307374
192.168.31.160,51.89.9.251,60004,443,6,18.748839855194092,7,2481,354.42857142857144,473.73707510235107
192.168.31.1,192.168.31.160,53,56368,17,0.0,1,112,112.0,0.0
192.168.31.1,192.168.31.160,53,65457,17,0.0,1,119,119.0,0.0
192.168.31.1,192.168.31.160,53,54532,17,0.0,1,159,159.0,0.0
192.168.31.1,192.168.31.160,53,60624,17,0.0,1,159,159.0,0.0
192.168.31.1,192.168.31.160,53,57344,17,0.0,1,123,123.0,0.0
192.168.31.160,104.18.34.190,60005,443,6,244.78631401062012,27,8157,302.1111111111111,418.8396964926136
192.168.31.160,35.244.159.8,59477,443,17,3.4083330631256104,16,5038,314.875,410.78520466905815
192.168.31.160,35.213.7.90,55109,443,17,4.003293991088867,6,7752,1292.0,0.0
34.149.40.38,192.168.31.160,443,51508,17,3.8294270038604736,11,5291,481.0,488.5905517636698
192.168.31.160,141.94.172.236,60006,443,6,0.23446011543273926,4,2198,549.5,516.9533344509928
192.168.31.160,34.149.40.38,60007,443,6,78.06183695793152,9,2670,296.6666666666667,447.0155353999331
35.244.159.8,192.168.31.160,443,59477,17,3.436414957046509,17,8362,491.88235294117646,537.6939740117806
104.18.34.190,192.168.31.160,443,60005,6,244.71134209632874,32,9957,311.15625,443.03915666218205
51.89.9.251,192.168.31.160,443,60001,6,36.610048055648804,19,7414,390.2105263157895,488.29117488251217
103.43.90.117,192.168.31.160,443,60003,6,0.4471321105957031,9,2997,333.0,253.94662606321214
192.168.31.160,103.43.90.117,60008,443,6,32.808611154556274,15,4092,272.8,409.2236878122608
34.149.40.38,192.168.31.160,443,60007,6,77.96733593940735,7,1244,177.71428571428572,213.86358421447358
51.89.9.251,192.168.31.160,443,60004,6,18.714848041534424,7,652,93.14285714285714,81.62532620180468
141.94.172.236,192.168.31.160,443,60006,6,0.2567780017852783,4,220,55.0,1.7320508075688772
192.168.31.160,35.213.7.90,60009,443,6,244.62846899032593,20,4020,201.0,319.86731624221943
192.168.31.160,192.168.31.1,54909,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,62765,53,17,0.0,1,79,79.0,0.0
192.168.31.160,192.168.31.1,56710,53,17,0.0,1,79,79.0,0.0
103.43.90.117,192.168.31.160,443,60008,6,32.81390190124512,20,4870,243.5,225.34895162835792
192.168.31.160,141.94.172.236,60010,443,6,77.7894639968872,15,2738,182.53333333333333,329.91814473020764
192.168.31.1,192.168.31.160,53,54909,17,0.0,1,153,153.0,0.0
192.168.31.1,192.168.31.160,53,62765,17,0.0,1,131,131.0,0.0
35.213.7.90,192.168.31.160,443,60009,6,244.39750289916992,20,2486,124.3,144.5590190890904
192.168.31.1,192.168.31.160,53,56710,17,0.0,1,119,119.0,0.0
192.168.31.160,192.168.31.1,64276,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,51570,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,53128,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,65008,53,17,0.0,1,70,70.0,0.0
192.168.31.160,192.168.31.1,61257,53,17,0.0,1,70,70.0,0.0
192.168.31.160,192.168.31.1,64456,53,17,0.0,1,70,70.0,0.0
192.168.31.1,192.168.31.160,53,64276,17,0.0,1,231,231.0,0.0
192.168.31.1,192.168.31.160,53,61257,17,0.0,1,181,181.0,0.0
192.168.31.1,192.168.31.160,53,53128,17,0.0,1,189,189.0,0.0
192.168.31.1,192.168.31.160,53,51570,17,0.0,1,231,231.0,0.0
192.168.31.1,192.168.31.160,53,65008,17,0.0,1,181,181.0,0.0
192.168.31.1,192.168.31.160,53,64456,17,0.0,1,104,104.0,0.0
192.168.31.160,199.232.22.49,60011,443,6,244.13842797279358,16,3632,227.0,354.2580274319835
192.168.31.160,35.213.188.76,57662,443,17,4.000234842300415,6,7752,1292.0,0.0
199.232.22.49,192.168.31.160,443,60011,6,243.9226541519165,19,1633,85.94736842105263,63.13933937954465
192.168.31.160,35.213.188.76,60012,443,6,243.9135558605194,17,3842,226.0,356.9801444470151
192.168.31.160,192.168.31.1,57257,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,50017,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,58481,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,56114,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,49218,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,64981,53,17,0.0,1,83,83.0,0.0
35.213.188.76,192.168.31.160,443,60012,6,243.76870203018188,15,2249,149.93333333333334,188.82530433063133
192.168.31.1,192.168.31.160,53,57257,17,0.0,1,109,109.0,0.0
192.168.31.1,192.168.31.160,53,50017,17,0.0,1,141,141.0,0.0
192.168.31.1,192.168.31.160,53,49218,17,0.0,1,233,233.0,0.0
192.168.31.1,192.168.31.160,53,64981,17,0.0,1,185,185.0,0.0
192.168.31.1,192.168.31.160,53,58481,17,0.0,1,100,100.0,0.0
192.168.31.1,192.168.31.160,53,56114,17,0.0,1,193,193.0,0.0
192.168.31.160,142.250.192.194,53117,443,17,22.723121166229248,24,10148,422.8333333333333,415.52082445475054
141.94.172.236,192.168.31.160,443,60002,6,243.89430904388428,10,1378,137.8,166.09683922338797
142.250.192.194,192.168.31.160,443,53117,17,22.71082901954651,28,5974,213.35714285714286,349.1909234507795
192.168.31.160,192.168.31.1,64068,53,17,0.0,1,76,76.0,0.0
192.168.31.1,192.168.31.160,53,64068,17,0.0,1,201,201.0,0.0
192.168.31.160,49.44.153.142,60014,443,6,120.38461399078369,16,6515,407.1875,514.7347883558581
49.44.153.142,192.168.31.160,443,60014,6,120.41482996940613,23,9279,403.4347826086956,523.633445147583
141.94.172.236,192.168.31.160,443,60010,6,76.5012412071228,12,8130,677.5,574.5683162166184
192.168.31.160,185.67.125.55,60015,443,6,715.8030400276184,32017,2263596,70.69981572289721,38.76415012620296
185.67.125.55,192.168.31.160,443,60015,6,715.6928980350494,58281,8546853,146.64904514335717,39.042258239931115
192.168.31.160,192.168.31.1,62019,53,17,0.0,1,78,78.0,0.0
192.168.31.160,192.168.31.1,53559,53,17,0.0,1,78,78.0,0.0
192.168.31.160,192.168.31.1,59354,53,17,0.0,1,78,78.0,0.0
192.168.31.160,192.168.31.1,64340,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,57001,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,53501,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,52754,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,49814,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,53501,17,0.0,1,229,229.0,0.0
192.168.31.1,192.168.31.160,53,59354,17,0.0,1,167,167.0,0.0
192.168.31.1,192.168.31.160,53,64340,17,0.0,1,196,196.0,0.0
192.168.31.1,192.168.31.160,53,57001,17,0.0,1,196,196.0,0.0
192.168.31.1,192.168.31.160,53,49814,17,0.0,1,186,186.0,0.0
192.168.31.1,192.168.31.160,53,53559,17,0.0,1,215,215.0,0.0
192.168.31.1,192.168.31.160,53,52754,17,0.0,1,186,186.0,0.0
192.168.31.1,192.168.31.160,53,62019,17,0.0,1,168,168.0,0.0
192.168.31.160,35.165.244.116,60016,443,6,61.36475586891174,15,3557,237.13333333333333,353.5179140518279
192.168.31.160,131.153.206.100,60017,443,6,60.63954782485962,13,3703,284.84615384615387,403.6816807935233
131.153.206.100,192.168.31.160,443,60017,6,60.49010181427002,14,5221,372.92857142857144,456.68596029058153
192.168.31.160,51.89.9.251,64104,443,17,3.999516010284424,6,7752,1292.0,0.0
192.168.31.160,35.165.244.116,60019,443,6,75.61647200584412,12,2691,224.25,376.23222549377664
192.168.31.160,72.34.249.227,60021,443,6,0.0,1,66,66.0,0.0
35.165.244.116,192.168.31.160,443,60016,6,61.380922079086304,18,6363,353.5,466.3841108881057
192.168.31.160,192.168.31.1,60319,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,52208,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,55892,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,65068,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,50878,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,56101,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,58748,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,54429,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,58734,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,52209,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,56446,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,58106,53,17,0.0,1,81,81.0,0.0
192.168.31.160,192.168.31.1,52054,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,57515,53,17,82.45485711097717,2,148,74.0,2.0
192.168.31.160,192.168.31.1,51866,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,63307,53,17,1.8087711334228516,2,149,74.5,2.5
192.168.31.160,192.168.31.1,59569,53,17,0.0,1,72,72.0,0.0
192.168.31.160,192.168.31.1,50883,53,17,512.361251115799,2,142,71.0,1.0
192.168.31.160,192.168.31.1,51042,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,54362,53,17,0.0,1,83,83.0,0.0
192.168.31.160,192.168.31.1,52449,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,60359,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,50265,53,17,0.0,1,74,74.0,0.0
192.168.31.160,192.168.31.1,60901,53,17,0.0,1,78,78.0,0.0
192.168.31.160,192.168.31.1,58192,53,17,0.0,1,78,78.0,0.0
192.168.31.160,192.168.31.1,63396,53,17,0.0,1,78,78.0,0.0
192.168.31.1,192.168.31.160,53,60319,17,0.0,1,148,148.0,0.0
192.168.31.1,192.168.31.160,53,52208,17,0.0,1,148,148.0,0.0
192.168.31.1,192.168.31.160,53,55892,17,0.0,1,97,97.0,0.0
192.168.31.1,192.168.31.160,53,65068,17,0.0,1,140,140.0,0.0
192.168.31.1,192.168.31.160,53,50878,17,0.0,1,140,140.0,0.0
192.168.31.160,167.172.12.110,60022,443,6,0.3546769618988037,4,2023,505.75,522.140965161708
192.168.31.1,192.168.31.160,53,56101,17,0.0,1,160,160.0,0.0
192.168.31.1,192.168.31.160,53,58734,17,0.0,1,181,181.0,0.0
192.168.31.1,192.168.31.160,53,58748,17,0.0,1,196,196.0,0.0
192.168.31.1,192.168.31.160,53,54429,17,0.0,1,196,196.0,0.0
192.168.31.1,192.168.31.160,53,56446,17,0.0,1,163,163.0,0.0
192.168.31.1,192.168.31.160,53,52209,17,0.0,1,163,163.0,0.0
192.168.31.1,192.168.31.160,53,58106,17,0.0,1,97,97.0,0.0
192.168.31.1,192.168.31.160,53,52054,17,0.0,1,135,135.0,0.0
192.168.31.1,192.168.31.160,53,57515,17,82.3422040939331,2,398,199.0,64.0
192.168.31.160,69.173.144.138,60023,443,6,1.1229159832000732,9,3771,419.0,481.3157891539492
192.168.31.160,98.82.158.241,60024,443,6,1.6037769317626953,13,3267,251.30769230769232,368.9259639330164
192.168.31.160,169.197.150.7,60025,443,6,29.601258993148804,13,3495,268.84615384615387,384.880969842295
192.168.31.160,72.34.249.227,60026,443,6,0.0,1,66,66.0,0.0
192.168.31.1,192.168.31.160,53,54362,17,0.0,1,233,233.0,0.0
192.168.31.1,192.168.31.160,53,51866,17,0.0,1,135,135.0,0.0
192.168.31.1,192.168.31.160,53,50883,17,512.2187359333038,2,218,109.0,11.0
192.168.31.1,192.168.31.160,53,51042,17,0.0,1,193,193.0,0.0
192.168.31.1,192.168.31.160,53,60359,17,0.0,1,167,167.0,0.0
192.168.31.1,192.168.31.160,53,63307,17,1.7173089981079102,2,242,121.0,2.0
192.168.31.1,192.168.31.160,53,52449,17,0.0,1,167,167.0,0.0
35.165.244.116,192.168.31.160,443,60019,6,75.59913992881775,15,5489,365.93333333333334,491.6184789945236
192.168.31.1,192.168.31.160,53,59569,17,0.0,1,119,119.0,0.0
192.168.31.160,192.168.31.1,60453,53,17,20.465304136276245,2,144,72.0,4.0
192.168.31.160,34.124.175.195,60028,443,6,220.50010085105896,16,3385,211.5625,327.3386947700348
192.168.31.1,192.168.31.160,53,50265,17,0.0,1,106,106.0,0.0
192.168.31.1,192.168.31.160,53,60453,17,20.4740629196167,2,144,72.0,4.0
192.168.31.160,192.168.31.1,61608,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,53590,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,54355,53,17,0.0,1,76,76.0,0.0
192.168.31.1,192.168.31.160,53,60901,17,0.0,1,156,156.0,0.0
192.168.31.1,192.168.31.160,53,58192,17,0.0,1,156,156.0,0.0
192.168.31.1,192.168.31.160,53,63396,17,0.0,1,94,94.0,0.0
192.168.31.160,143.244.197.139,60029,443,6,101.37074208259583,15,3931,262.06666666666666,405.81464844050294
192.168.31.1,192.168.31.160,53,53590,17,0.0,1,76,76.0,0.0
192.168.31.1,192.168.31.160,53,54355,17,0.0,1,76,76.0,0.0
72.34.249.227,192.168.31.160,443,60021,6,3.0269200801849365,3,198,66.0,0.0
192.168.31.160,192.168.31.1,64250,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,52100,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,54992,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,61608,17,0.0,1,135,135.0,0.0
192.168.31.1,192.168.31.160,53,64250,17,0.0,1,189,189.0,0.0
192.168.31.1,192.168.31.160,53,54992,17,0.0,1,140,140.0,0.0
192.168.31.1,192.168.31.160,53,52100,17,0.0,1,191,191.0,0.0
192.168.31.160,67.199.150.77,60030,443,6,241.8899369239807,21,3632,172.95238095238096,302.5966160057653
34.124.175.195,192.168.31.160,443,60028,6,220.52382111549377,20,7096,354.8,472.81926779690355
192.168.31.160,167.172.12.110,60031,443,6,0.9773180484771729,7,3467,495.2857142857143,558.982420956845
192.168.31.160,69.173.144.138,60032,443,6,1.3496170043945312,8,2604,325.5,426.54747684167586
192.168.31.160,98.82.158.241,60033,443,6,15.70703411102295,10,2411,241.1,395.0783340047895
192.168.31.160,169.197.150.7,60034,443,6,42.83178114891052,8,2509,313.625,450.7610058279221
69.173.144.138,192.168.31.160,443,60023,6,33.092018842697144,13,6442,495.53846153846155,552.6634273274517
192.168.31.160,143.244.197.139,60036,443,6,74.99060893058777,11,2415,219.54545454545453,375.0789889261785
72.34.249.227,192.168.31.160,443,60026,6,3.046325922012329,3,198,66.0,0.0
192.168.31.160,27.123.42.205,60037,443,6,115.90878200531006,16,3811,238.1875,368.7721550547845
167.172.12.110,192.168.31.160,443,60022,6,0.45793890953063965,5,294,58.8,5.878775382679627
67.199.150.77,192.168.31.160,443,60030,6,241.7450110912323,19,9565,503.42105263157896,572.9555246622526
143.244.197.139,192.168.31.160,443,60029,6,101.35821986198425,15,4651,310.06666666666666,428.7330897215915
98.82.158.241,192.168.31.160,443,60024,6,1.2296180725097656,11,6807,618.8181818181819,538.9663201118193
192.168.31.160,192.168.31.1,60880,53,17,0.0,1,87,87.0,0.0
192.168.31.160,192.168.31.1,64087,53,17,0.0,1,87,87.0,0.0
192.168.31.160,192.168.31.1,54891,53,17,0.0,1,87,87.0,0.0
169.197.150.7,192.168.31.160,443,60025,6,29.210991144180298,16,5955,372.1875,487.5960442248788
192.168.31.1,192.168.31.160,53,64087,17,0.0,1,115,115.0,0.0
27.123.42.205,192.168.31.160,443,60037,6,115.95823502540588,16,3211,200.6875,322.42706903073446
192.168.31.1,192.168.31.160,53,60880,17,0.0,1,112,112.0,0.0
192.168.31.1,192.168.31.160,53,54891,17,0.0,1,103,103.0,0.0
167.172.12.110,192.168.31.160,443,60031,6,1.012840986251831,7,390,55.714285714285715,4.199125273342591
98.82.158.241,192.168.31.160,443,60033,6,15.720164060592651,13,5820,447.6923076923077,523.148807277827
143.244.197.139,192.168.31.160,443,60036,6,74.96079397201538,14,4243,303.07142857142856,444.47584930144956
69.173.144.138,192.168.31.160,443,60032,6,33.0375189781189,12,5047,420.5833333333333,523.8976455907734
192.168.31.160,27.123.42.205,60038,443,6,74.79374289512634,11,2803,254.8181818181818,418.5100885461139
169.197.150.7,192.168.31.160,443,60034,6,42.85672402381897,11,5479,498.09090909090907,538.9141362786763
192.168.31.160,192.168.31.1,54656,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,49407,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,57844,53,17,0.0,1,77,77.0,0.0
27.123.42.205,192.168.31.160,443,60038,6,74.59556889533997,15,7784,518.9333333333333,529.9416907128137
192.168.31.160,167.172.12.110,60039,443,6,0.38419413566589355,4,1991,497.75,521.3858336203622
192.168.31.1,192.168.31.160,53,54656,17,0.0,1,276,276.0,0.0
192.168.31.1,192.168.31.160,53,49407,17,0.0,1,286,286.0,0.0
192.168.31.1,192.168.31.160,53,57844,17,0.0,1,262,262.0,0.0
192.168.31.160,167.172.12.110,60041,443,6,0.6794979572296143,4,1959,489.75,520.9982605537182
167.172.12.110,192.168.31.160,443,60039,6,0.45080995559692383,5,294,58.8,5.878775382679627
192.168.31.160,192.168.31.1,59230,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,55957,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,63497,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,64462,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,63008,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,52138,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,53999,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,56555,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,64882,53,17,0.0,1,80,80.0,0.0
192.168.31.160,192.168.31.1,50920,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,50171,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,50629,53,17,0.0,1,76,76.0,0.0
192.168.31.160,192.168.31.1,62289,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,49308,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,60978,53,17,0.0,1,77,77.0,0.0
192.168.31.160,192.168.31.1,64177,53,17,0.0,1,72,72.0,0.0
192.168.31.160,192.168.31.1,61136,53,17,0.0,1,72,72.0,0.0
192.168.31.160,192.168.31.1,56620,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,51186,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,59282,53,17,0.0,1,84,84.0,0.0
192.168.31.160,192.168.31.1,54100,53,17,146.8207290172577,2,160,80.0,5.0
192.168.31.160,192.168.31.1,53311,53,17,0.0,1,75,75.0,0.0
192.168.31.160,192.168.31.1,51452,53,17,0.0,1,75,75.0,0.0
192.168.31.1,192.168.31.160,53,59230,17,0.0,1,196,196.0,0.0
192.168.31.1,192.168.31.160,53,55957,17,0.0,1,196,196.0,0.0
167.172.12.110,192.168.31.160,443,60041,6,0.4189338684082031,5,294,58.8,5.878775382679627
192.168.31.1,192.168.31.160,53,63497,17,0.0,1,181,181.0,0.0
192.168.31.160,192.168.31.1,56455,53,17,0.0,1,80,80.0,0.0
